id,age,gender,activities,bike,run,swim,other,1s_critical_power,15s_critical_power,2m_critical_power,3m_critical_power,5m_critical_power,8m_critical_power,10m_critical_power,20m_critical_power,30m_critical_power,1m_peak_wpk,5m_peak_wpk,10m_peak_wpk,20m_peak_wpk,30m_peak_wpk,20s_peak,20s_peak_wpk,60s_peak,60s_peak_wpk,180s_peak,180s_peak_wpk,240s_peak,240s_peak_wpk,420s_peak,420s_peak_wpk,720s_peak,720s_peak_wpk,weightkg, weightstd
81a614da-bb0c-41c9-9e73-502d9ba1e6c2,43,M,448,13,391,0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.88050229910719,0.23628822425492874
c78b4183-022e-4efa-9300-85e7c5499c85,52,F,687,383,47,6,251,2000.0,679.06667,294.23333,275.87222,256.95,256.07917,245.13333,232.90667,230.27889,6.06644,3.56875,3.40463,3.23481,3.19832,655,9.097222222222221,437,6.069444444444445,276,3.8333333333333335,262,3.638888888888889,257,3.5694444444444446,237,3.2916666666666665,72.0,0.0
71ffa0f4-3fb2-4a8a-b76c-f58f13ef6668,43,M,1,0,0,0,1,815.0,669.46667,223.49167,193.67778,187.07667,186.525,184.66167,170.18417,0.0,4.56569,2.75113,2.71561,2.50271,0.0,612,9.0,310,4.5588235294117645,194,2.8529411764705883,188,2.764705882352941,186,2.735294117647059,181,2.661764705882353,68.0,nan
44716e58-58e9-46a8-ac14-ed45c23cb1b1,55,M,1685,1571,40,0,74,2662.0,1364.25,742.01653,686.49724,631.90698,2170.10833,1774.02,510.78102,493.54359,12.25455,8.65626,24.30164,6.997,6.76087,886,12.136986301369863,567,7.875,396,5.424657534246576,374,5.123287671232877,338,4.63013698630137,309,4.232876712328767,77.68525222551928,178.66858256651855
e0238f15-362f-467f-83c5-db3ef38e6920,-75,M,991,416,0,0,575,1275.0,941.117,452.05833,415.04444,370.03667,326.14167,323.01167,310.57917,281.50444,11.52696,5.44172,4.75017,4.56734,4.13977,909,13.367647058823529,784,11.529411764705882,415,6.102941176470588,389,5.720588235294118,344,5.0588235294117645,316,4.647058823529412,67.98877901109991,0.14407076895787016
b6cdbac2-7e02-44a5-a72f-12cb9f64ac61,25,M,396,216,27,0,153,1190.0,786.06667,402.575,348.53333,309.86333,288.70208,284.34833,272.96167,244.85944,8.13474,4.36427,4.00491,3.84453,3.44872,755,10.633802816901408,578,8.140845070422536,349,4.915492957746479,323,4.549295774647887,295,4.154929577464789,283,3.9859154929577465,70.97222222222223,2.136692371337711
b413bada-8941-4ab7-a314-28dd4f5f123b,54,M,544,542,0,0,2,1163.7,956.6926,446.23208,368.6188,320.54283,297.16427,287.00064,268.875,259.31444,7.23404,4.71117,4.21819,3.95179,3.81127,889,13.066064461700925,492,7.231162784203437,369,5.423372088152578,333,4.894262616137692,305,4.482733026792781,278,4.085900922781617,68.03885000000002,2.8447868395380285e-14
a33f8ce1-d8af-45b8-85f3-d4e3d8aea31c,18,M,364,360,0,0,4,2822.0,972.66667,485.26667,411.52222,369.11,368.09583,342.34333,318.20583,300.27722,8.32928,4.98797,4.62626,4.30008,4.0578,904,12.216216216216216,616,8.324324324324325,412,5.5675675675675675,386,5.216216216216216,368,4.972972972972973,329,4.445945945945946,74.0,0.0
2f5cf98b-88c9-48ef-a5d5-fcc5c8186fd1,-36,M,1413,1376,0,0,37,782.0,666.06667,368.92917,339.51111,325.49,294.92917,287.02333,284.21333,282.26833,74.31054,62.37397,53.71972,41.1506,37.58499,633,87.30312703927758,442,74.2958429601933,340,65.25688283743982,336,63.71364574331117,312,59.96578422899875,286,49.16312457009824,77.22113136588817,2.1324762571388245
4c1c3b3e-30f8-4e20-b212-433db1d49f61,17,M,3,1,1,0,1,500.0,333.23333,297.4,292.25556,243.39333,239.20104,236.80667,232.26917,200.78833,4.70125,4.05656,3.94678,3.87115,3.09124,321,5.35,300,4.7,292,4.424242424242424,249,4.083333333333333,241,4.016666666666667,236,3.933333333333333,64.0,3.4641016151377544
ba407348-2485-4d61-9994-1ea549730b7b,23,M,225,223,0,0,2,1260.0,996.13333,515.24167,452.48333,426.47667,399.2875,387.98,359.45583,355.62056,8.68487,6.56118,5.96892,5.53009,5.47109,933,14.353846153846154,565,8.692307692307692,452,6.953846153846154,437,6.723076923076923,407,6.2615384615384615,382,5.876923076923077,65.0,0.0
1c9d5b29-4cfe-4294-a2e8-8f4f23a25149,46,M,838,417,340,3,78,2088.0,995.93333,459.11667,434.00556,407.11,357.89375,346.415,333.29,330.15056,7.81535,5.25114,4.54918,4.41072,4.31623,895,11.379095520832008,594,7.815789473684211,434,5.597977504901454,419,5.404499019709008,374,4.824063564131668,343,4.5159919243438535,77.28325178997612,1.5845649862928697
689ccc92-6bc8-4a7b-a4ae-1b09748e6687,50,M,98,72,0,0,26,719.0,379.73333,280.91667,270.44444,251.25667,230.70625,219.46167,210.67583,204.38056,3.81422,3.35009,2.92616,2.80901,2.72507,328,4.373333333333333,277,3.6933333333333334,259,3.453333333333333,256,3.4133333333333336,229,3.0533333333333332,212,2.8266666666666667,75.0,0.0
da838319-b0b5-4f06-a4fd-834325faeed0,36,M,1588,1556,0,0,32,2002.0,2416.07407,510.85,469.87222,436.50667,409.17292,395.20333,2666.99505,2615.08057,9.12095,6.23224,5.60576,38.09993,37.35829,994,14.2,638,9.114285714285714,470,6.714285714285714,449,6.414285714285715,430,6.142857142857143,389,5.5177304964539005,70.25661209068011,0.49520738563511013
fa451263-f0a7-4bb2-82af-37e46972158c,34,M,751,728,0,0,23,2689.0,1699.86667,1268.31667,934.97778,649.54333,501.81667,454.43667,322.7075,312.10722,27.58714,8.22987,5.75782,4.0724,3.93863,838,10.617665590920604,607,7.690838918483062,413,5.232811323448937,394,4.992076662079615,382,4.840033718056886,338,4.265383047171981,79.01344780292943,0.4506268566366558
7db8af1a-0147-49b4-b3a0-0b5e50d9e0c7,39,M,226,135,34,0,57,1225.0,782.93333,336.85,317.7,276.92667,258.98333,251.455,236.92667,237.49556,5.27785,3.37715,3.06652,2.88935,2.89629,676,8.24390243902439,433,5.280487804878049,318,3.8780487804878048,298,3.6341463414634148,261,3.182926829268293,244,2.975609756097561,82.0,0.0
29a268ce-6a3b-456a-923a-6bc0a77616a7,59,M,892,891,0,0,1,2305.0,727.93333,367.54167,348.85833,310.77667,285.10625,280.57333,271.94167,266.76778,5.4173,3.93388,3.55156,3.4423,3.37681,683,8.645569620253164,428,5.417721518987341,349,4.417721518987341,328,4.151898734177215,288,3.6455696202531644,278,3.518987341772152,79.0,0.0
6dce59a3-ae52-48ab-afa4-a0d853682e67,59,M,200,200,0,0,0,823.0,733.73333,369.89167,328.57222,297.39333,288.26042,282.13333,271.51667,254.65972,5.60364,3.91193,3.7112,3.57155,3.34981,581,7.642516489946079,426,5.603635154418295,329,4.327690060571876,315,4.143533036717754,292,3.840989354671695,278,3.656832330817573,76.02207999999999,1.424651563630407e-14
336a6782-a80f-486c-bc6e-f3fa2478c8a2,43,M,23,15,1,0,7,623.0,549.8,341.55833,338.88333,331.24667,322.13125,318.89833,313.52667,309.26944,3.80263,3.48681,3.35682,3.30028,3.25547,514,5.410526315789474,361,3.8,339,3.568421052631579,330,3.473684210526316,323,3.4,318,3.3473684210526318,95.0,0.0
6eb2f3a4-b15c-42ae-9569-83332ccfb7a0,-59,M,900,43,0,0,857,2064.0,931.66667,427.35,353.26111,304.95667,292.9375,278.55833,274.79333,254.89056,7.97228,4.02855,3.64844,3.59913,3.35603,836,11.124417831004656,604,7.973597359735973,353,4.66006600660066,319,4.132013201320132,291,3.8517538054268696,272,3.612217795484728,76.49322222222223,0.881015729630933
be5b3a14-ab73-46b6-b956-649a47b9a404,45,M,396,372,20,0,4,2353.0,996.06929,400.875,374.23889,347.02333,299.1875,277.33333,262.0175,250.05056,6.36386,4.08263,3.30741,3.15684,3.01266,921,10.83529411764706,522,6.289156626506024,372,4.376470588235295,352,4.141176470588236,318,3.7411764705882353,274,3.3012048192771086,86.0,1.8397853479637993
fd4bd83b-369f-4841-b71b-1899e0e3baad,-52,M,1913,1605,215,46,47,884.0,654.26667,421.16667,397.34444,332.52667,306.8625,299.70667,294.385,247.85778,5.01486,3.72974,3.43142,3.37049,2.75731,637,6.60850079364256,446,5.0146729781085915,397,4.463733570199801,356,4.002743453378159,309,3.514918366879623,297,3.4004259119324036,91.27353580763197,3.050731097625526
ae4592c7-d67d-48b5-a72e-3b419bf812b5,-47,M,22,22,0,0,0,707.0,444.4,618.11667,467.36667,350.01333,292.85833,275.34667,239.73083,207.71722,13.11667,4.06992,3.20171,2.78757,2.41532,3351,38.96511627906977,1128,13.116279069767442,467,5.430232558139535,394,4.5813953488372094,303,3.5232558139534884,261,3.0348837209302326,86.0,0.0
5637f701-4dc5-42e0-9a37-eef8d895a7ed,48,M,383,377,0,0,6,1467.0,980.66667,430.56667,404.78889,365.91667,351.84375,345.86167,313.305,296.69778,7.95539,5.38113,5.0862,4.60743,4.3632,880,12.941176470588236,541,7.955882352941177,405,5.955882352941177,384,5.647058823529412,355,5.220588235294118,339,4.985294117647059,68.0,0.0
00b08a80-d090-4b05-9d7b-3d8f95c7159b,40,M,1584,741,608,213,22,763.0,579.0,319.85,302.46667,274.76667,263.88125,259.18667,241.34333,238.00833,4.56562,3.43458,3.23983,3.01679,2.9751,543,6.7875,365,4.5625,302,3.775,280,3.5,267,3.3375,254,3.175,80.0,0.0
12a9a5f7-9f71-4ffd-ba92-c9455e8d0b42,-50,M,939,867,65,0,7,851.0,703.6,415.32333,374.14056,336.34,303.44167,300.63167,279.45083,252.62556,8.11757,5.50475,4.92032,4.57366,4.13462,679,11.112929623567922,496,8.11783960720131,374,6.121112929623568,340,5.564648117839607,303,4.959083469721768,289,4.729950900163666,61.100000000000016,1.4218427779803054e-14
1f511f40-6937-4b78-b44e-29a5fbb90408,57,M,330,322,2,0,6,568.0,302.73333,279.64167,277.95,269.42333,252.35625,242.47667,193.48167,177.16778,3.84875,3.66562,3.299,2.6324,2.41045,283,3.8503401360544216,278,3.7823129251700682,273,3.7142857142857144,270,3.673469387755102,255,3.4693877551020407,230,3.129251700680272,73.5,0.0
db96d646-ac3e-4fbb-8867-c5788c3bd70d,18,M,50,50,0,0,0,1521.0,1035.53333,784.93333,754.61111,690.56333,519.25625,452.21833,316.48,305.75889,10.35123,8.52547,5.58294,3.90716,3.7748,1028,12.691358024691358,838,10.345679012345679,755,9.320987654320987,728,8.987654320987655,563,6.950617283950617,410,5.061728395061729,81.0,0.0
7f5d6238-e93a-4f1d-be45-e15521000bc9,26,M,225,47,132,43,3,612.0,526.53333,295.32083,280.25278,267.395,253.28646,240.1375,226.265,220.67111,5.30104,3.78211,3.39657,3.20035,3.12123,487,6.888260254596888,375,5.304101838755304,280,3.9603960396039604,271,3.833097595473833,260,3.6775106082036775,236,3.338048090523338,70.04666666666667,0.1750000000000007
ac020c34-4f25-4684-83e8-edd9fc9a21f0,57,M,746,746,0,0,0,1339.0,858.66667,409.78333,385.13333,361.26667,339.7375,332.91167,301.00833,275.56,6.17434,4.75351,4.38042,3.96064,3.62579,772,10.157894736842104,469,6.171052631578948,385,5.065789473684211,374,4.921052631578948,342,4.5,320,4.2105263157894735,76.0,0.0
8426e48a-effc-486c-89c9-1fbf9c9fc731,55,M,836,676,19,0,141,978.0,796.33333,374.40833,346.0,312.96,288.19375,284.18167,275.0425,270.10944,7.21903,4.59858,4.17914,3.98793,3.91463,720,10.404624277456646,486,7.225476494900538,346,5.127277114247798,319,4.694552206137637,293,4.422841789062146,282,4.132352941176471,67.61182177033493,0.863678437640564
5eaa03b3-a310-4ff4-bdaf-e3c29cd57a6e,30,M,277,119,63,95,0,1000.0,997.8042,581.6263,501.67789,395.39884,401.8831,389.66707,330.71932,315.8971,10.50025,5.90148,5.81593,4.93611,4.71488,983,14.671641791044776,704,10.507462686567164,502,7.492537313432836,433,6.462686567164179,391,5.835820895522388,359,5.358208955223881,67.0,0.0
24d2885a-693f-43ac-ace1-3f3522156bf5,38,M,329,318,4,1,6,2914.0,875.13333,393.775,353.01111,326.38333,300.96042,286.37,256.56917,248.26778,7.43745,4.48878,3.93848,3.52862,3.41445,829,11.401322993566573,541,7.4404291188413945,353,4.854845617284681,343,4.717314579967835,297,4.084671808310341,278,3.8233628374083324,72.69624686930092,0.18713851299006332
12142f2a-7970-4a96-8ab8-866977b60763,15,M,123,123,0,0,0,1131.0,862.26667,364.79167,319.71667,274.87,260.14792,256.26167,235.1025,217.94,6.38405,3.92671,3.66088,3.35861,3.11343,832,11.885714285714286,447,6.385714285714286,320,4.571428571428571,280,4.0,264,3.7714285714285714,249,3.557142857142857,70.0,0.0
d127ab04-6539-4d0e-b9bf-5bd242e0d36b,46,M,4081,539,730,122,2690,704.0,606.43333,378.05,355.23889,311.85333,306.0,306.0,306.0,305.83,5.37711,4.15804,4.08,4.08,4.07773,577,7.693333333333333,403,5.373333333333333,355,4.733333333333333,313,4.173333333333333,306,4.08,306,4.08,74.99926488605733,0.04696106715124071
caaad867-cd2c-4918-842b-d6b8599c73cf,64,M,1373,1185,0,0,188,1012.0,1000.0,324.14838,296.86876,266.42883,250.06559,242.77906,212.37834,201.90013,7.30348,3.91583,3.56824,3.12143,2.96742,853,12.53695498968604,497,7.304650210872171,297,4.365153144122806,282,4.144690864116604,245,3.600883906767972,226,3.321631685426782,68.03885000000001,1.4216032654785455e-14
5fe9c93a-fbf8-4aac-ba42-a76538587ab7,-60,M,136,56,4,1,75,1247.0,427.0,306.71667,280.35556,266.94333,261.58958,260.18833,256.66,238.83278,5.13677,3.79683,3.70076,3.65057,3.39701,405,5.7604653431914565,361,5.134637009610163,280,3.9825439409718713,272,3.868756971229818,262,3.726523259052251,259,3.683853145398981,70.30682,0.0
c828a3d4-eadc-4b35-967e-69bc40b42aaa,37,M,47,46,0,0,1,2573.0,881.33333,352.975,334.99444,310.02,295.13125,290.9,267.91583,239.73444,5.92356,3.96679,3.72214,3.42805,3.06746,810,10.364158130950754,463,5.924203968679258,335,4.286411078850003,312,3.992120168958809,298,3.8129865716337346,286,3.6594434882122417,78.15396000000001,1.4364490041962336e-14
4af76642-ca6e-43be-b5f8-5c6519be00a9,31,M,488,487,0,0,1,1478.0,1145.2,531.55,489.83333,439.71333,415.75521,405.38583,388.21708,353.97,9.19444,6.09316,5.5305,5.29628,4.87951,1013,13.59731543624161,673,9.193989071038251,490,6.693989071038251,461,6.297814207650273,421,5.743519781718963,402,5.48431105047749,73.43178278688524,1.218390183214393
969381a1-d7c8-439e-ab41-f8c0fd895c6e,-46,M,1432,1313,2,0,117,1426.0,1020.26667,487.0,436.22222,386.64913,366.975,362.765,333.99417,301.48667,8.94397,5.21626,4.90349,4.5146,4.01982,939,12.692463501733084,662,8.948254353724495,436,5.893412232966586,399,5.3121812099905235,375,5.068875200372637,354,4.72,74.79649720670392,0.7122304651690392
00ed6429-8e65-4be3-bd4c-8838cebada23,50,M,262,258,0,0,4,834.0,453.86667,343.6,324.72222,305.19333,283.11042,277.46667,271.71333,264.69556,5.18044,4.06924,3.69956,3.62284,3.52927,376,5.013333333333334,350,4.666666666666667,291,3.88,277,3.6933333333333334,258,3.44,247,3.2933333333333334,75.0,0.0
4fb202cb-2045-4678-8db8-293ab9d74e87,45,M,48,39,0,0,9,857.0,601.8,367.175,365.98333,339.55333,318.56042,313.45333,292.2125,275.17722,5.93872,5.2239,4.82236,4.49558,4.2335,594,9.138461538461538,386,5.938461538461539,366,5.630769230769231,351,5.4,326,5.015384615384615,299,4.6,65.0,0.0
8a57eaa5-2776-42a9-9498-3ede1b0d6eb7,30,M,57,29,1,10,17,1109.0,936.4,399.5,394.86667,383.71667,374.42083,371.42833,345.6325,303.42056,6.97244,5.11622,4.95238,4.60843,4.04561,866,11.546666666666667,523,6.973333333333334,395,5.266666666666667,387,5.16,378,5.04,350,4.666666666666667,75.0,0.0
edfce33f-f766-4c4a-994d-b4448bc2fe5a,47,M,625,457,67,34,67,1108.0,743.53333,376.78333,342.65,324.94667,316.49792,314.21667,296.46,265.75722,8.02302,5.15788,4.98757,4.70571,4.21837,659,10.46031746031746,505,8.015873015873016,343,5.444444444444445,330,5.238095238095238,322,5.111111111111111,299,4.746031746031746,63.0,0.0
98ea1aea-0b4a-4824-af47-55e647662459,0,M,239,225,1,0,13,1388.0,758.26667,411.725,370.88333,347.98,333.27708,328.45167,302.8,280.11389,8.29894,5.52349,5.21352,4.80635,4.44625,723,11.476190476190476,523,8.301587301587302,371,5.888888888888889,355,5.634920634920635,338,5.365079365079365,321,5.095238095238095,63.00209205020921,0.03234231136765755
f6222fea-7e24-4483-9576-b56661f6d139,50,F,57,57,0,0,0,472.0,404.2,218.85,218.1,210.92333,198.00208,185.94,170.185,157.50667,19.02273,15.98273,15.54545,14.60705,14.02288,382,23.09090909090909,273,19.0,218,16.727272727272727,213,16.09090909090909,202,15.727272727272727,183,15.181818181818182,50.34035087719298,9.197706617279325
ee639b1f-5693-4c9c-bbbe-282f8717844f,47,M,641,43,0,0,598,2325.0,1012.86667,438.93333,413.5,374.42667,352.91875,343.33833,322.24417,312.13444,7.36636,4.91374,4.50575,4.22893,4.09625,954,12.519685039370078,561,7.362204724409448,414,5.433070866141732,393,5.15748031496063,359,4.711286089238845,334,4.383202099737533,76.20202808112326,0.051346912859668574
532df66e-9ccf-4dcd-9598-d389baf1a1f8,-1,M,343,338,5,0,0,1371.0,1096.6,440.625,435.05556,361.06667,333.22917,327.995,314.9325,294.92167,6.46896,3.96777,3.60434,3.4608,3.23563,1047,11.079365079365079,611,6.465608465608466,435,4.78021978021978,370,4.065934065934066,336,3.6923076923076925,322,3.5384615384615383,92.01020408163265,1.6729830185782306
95d89570-8ca3-4efc-9360-8a2b92b812bb,-50,M,925,441,73,0,411,1197.0,964.53333,471.8,382.53333,349.35,339.77917,329.34667,296.23917,288.92611,8.25352,4.92042,4.63869,4.17238,4.06938,866,12.19718309859155,586,8.253521126760564,383,5.394366197183099,364,5.126760563380282,338,4.76056338028169,310,4.366197183098592,71.15567567567568,0.6191371795336209
fd1a5707-9b3a-41e5-8b29-db754d4ccec8,37,M,1094,814,3,0,277,1014.0,780.6,372.88333,342.37222,341.33333,298.54375,297.72833,294.01333,270.38583,8.02628,5.74007,5.0573,4.9942,4.58064,737,12.598290598290598,476,8.034433285509326,342,5.777777777777778,340,5.743589743589744,303,5.124909087833839,297,5.044928742504799,59.358195612431444,1.0458727188102073
8c6fd880-149c-4484-9655-7912ec7564b9,43,M,35,34,1,0,0,744.0,401.86667,223.59167,210.21111,209.26333,182.31875,168.645,153.43917,151.86333,3.75661,3.32164,2.6769,2.43554,2.41053,394,6.253968253968254,237,3.761904761904762,210,3.3333333333333335,210,3.3333333333333335,190,3.015873015873016,161,2.5555555555555554,63.0,0.0
041bc51a-ded5-4548-be69-73e36b0d299b,47,M,147,147,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0
0f759ea7-2b96-4a2e-8286-8f8685b166d4,49,M,81,80,0,0,1,2054.0,668.13333,310.75,282.7,264.87667,243.87917,242.64833,222.75167,216.65778,5.65399,3.73066,3.41758,3.13735,3.05152,599,8.43661971830986,401,5.647887323943662,283,3.9859154929577465,275,3.8732394366197185,243,3.4225352112676055,231,3.2535211267605635,71.0,0.0
c3c14361-3f93-4413-8da6-1e017b0b5393,39,M,1327,543,2,0,782,1602.0,939.93333,457.3,410.72222,379.15,349.97708,345.35667,320.34917,309.88056,7.73684,5.1585,4.66068,4.3232,4.18192,863,11.605937921727396,573,7.732793522267207,411,5.578231292517007,394,5.319727891156463,356,4.804318488529015,343,4.628879892037787,74.09299171062548,0.39104302543864083
7fa42114-cbc3-4222-83b7-c0495b357b3c,46,M,201,156,0,0,45,668.202,474.07867,249.71979,223.38909,209.38611,197.84357,191.46409,173.23922,164.80753,3.24886,2.52577,2.30958,2.06237,1.98803,395,4.764776839565742,269,3.2448733413751505,223,2.689987937273824,216,2.605548854041013,202,2.436670687575392,185,2.231604342581423,75.63532338308458,3.2718490215626543
ac06fd8c-b873-4f47-bf92-b7cec1baa25a,51,M,1282,16,0,0,1266,1000.0,1898.59173,792.03446,760.55392,607.80364,539.49619,538.63578,441.32155,383.55624,13.76892,8.26944,7.32838,6.00437,5.21845,1000,13.605442176870747,835,11.360544217687075,761,10.353741496598639,669,9.10204081632653,538,7.319727891156463,507,6.8979591836734695,73.5,0.0
6d4ea42d-2cb7-4967-b1fc-b21a02dd9ef2,51,M,57,57,0,0,0,998.0,768.6,361.35833,354.44444,344.40667,335.53958,329.43833,296.1725,280.13667,5.70811,4.65414,4.45187,4.00233,3.78563,703,9.5,422,5.702702702702703,354,4.783783783783784,347,4.6891891891891895,338,4.5675675675675675,328,4.4324324324324325,74.0,0.0
5a8e656e-116c-4c19-b5f9-e0f47f792345,68,M,14,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0
84b6b883-09c4-4bf6-8d7b-7285ffa559ab,40,M,1967,1212,1,0,754,892.0,661.06667,409.39167,348.56111,328.93333,310.94167,306.14333,300.30917,285.34389,8.40617,6.20158,5.88737,5.6551,5.48738,591,11.046728971962617,454,8.407407407407407,349,6.552380952380952,332,6.264150943396227,313,6.019230769230769,303,5.826923076923077,54.196044738179964,0.7214825318576378
fa7c04fa-84ad-47d8-bc60-87778974a8a7,46,M,534,469,0,0,65,1480.0,625.6,275.575,250.05556,227.61667,215.53958,208.35167,202.56417,184.69111,4.47472,3.05526,2.79667,2.71898,2.47908,559,7.503355704697986,352,4.469798657718121,250,3.3557046979865772,238,3.1946308724832213,220,2.953020134228188,206,2.7651006711409396,76.2132958801498,3.2966967375628693
bce0f962-41e6-4d36-a5f0-e12f6474ea71,32,M,1044,821,0,0,223,871.0,989.75,587.09091,567.03867,455.06977,443.94179,422.67554,359.94838,345.07496,11.81421,8.12625,7.41536,6.42765,6.16205,685,12.145390070921986,464,8.209219858156029,364,6.453900709219858,340,6.028368794326242,314,5.567375886524823,300,5.357142857142857,56.56015325670497,0.5049537684038432
b503029f-64a4-425f-a844-a29f1644081d,26,M,550,448,38,6,58,2318.0,1120.8,476.28333,426.27222,415.02333,357.66458,349.225,332.44583,322.31778,7.76667,5.38991,4.53539,4.31748,4.18595,1070,13.896103896103897,598,7.766233766233766,426,5.532467532467533,418,5.428571428571429,358,4.64935064935065,338,4.3896103896103895,77.0,0.0
20b431ec-c039-4416-baf4-b7ca7a0a4a6a,47,M,656,629,1,1,25,2730.0,1961.53333,508.05,437.45556,388.77667,371.95833,367.20667,363.13958,328.34944,7.45383,3.81902,3.60714,3.56719,3.22544,1566,15.38310412573674,759,7.455795677799608,437,4.292730844793713,401,3.93909626719057,379,3.7229862475442044,363,3.5658153241650297,101.79999999999998,1.422169855860762e-14
025b8742-5675-4159-8c54-a2dd7bf18487,47,M,28,28,0,0,0,1780.0,804.2,360.10833,345.69444,325.26333,298.91042,286.78667,268.0525,244.98778,4.0715,3.25263,2.86787,2.68053,2.44988,759,7.59,407,4.07,346,3.46,327,3.27,312,3.12,282,2.82,100.0,0.0
961fe967-882a-48bc-94d4-c303aacbf1a6,51,M,41,0,41,0,0,366.0,332.0,292.91667,288.36667,284.75,282.76979,279.6,277.91417,276.285,4.67052,4.25,4.17313,4.14797,4.12366,328,4.895522388059701,313,4.6716417910447765,288,4.298507462686567,287,4.2835820895522385,284,4.2388059701492535,278,4.149253731343284,67.0,0.0
1b843c5c-122a-4160-8640-898bfa7cc8fd,49,M,768,256,37,0,475,2000.0,843.2,396.11667,384.67778,374.99,347.03958,329.49667,318.48333,313.11667,6.61496,4.89178,4.29832,4.15465,4.08464,703,9.170708366125464,507,6.613867911273983,385,5.022365179172551,378,4.931049448642141,363,4.735372883219834,327,4.2657491262062965,77.11483776041666,1.0370116890536132
7e30b7bd-60bf-49f6-93ac-8ccc38baabaa,43,M,332,215,44,20,53,954.0,780.93333,322.13333,294.51111,265.3,244.40625,237.93667,222.115,208.34278,5.64204,3.81449,3.5808,3.27486,3.14328,611,8.855072463768115,378,5.641791044776119,295,4.3465045592705165,271,4.0121580547112465,247,3.693693693693694,231,3.5185185185185186,67.1710843373494,1.716564412596807
238207f4-be5d-4dad-af9d-740cc76d1035,18,M,1101,757,334,0,10,1010.04,982.12033,723.3801,707.21631,656.21707,616.47718,609.53371,576.22043,548.02271,13.98677,10.93695,10.1589,9.60367,9.13371,960,16.0,839,13.983333333333333,707,11.783333333333333,678,11.3,628,10.466666666666667,611,10.183333333333334,59.03338782924614,16.030109330523686
246a7126-b4de-466a-8a00-4072567bbc3d,53,M,450,438,0,0,12,994.0,839.53333,384.25,359.73333,349.05333,320.9625,307.12167,286.62583,266.20722,6.42679,4.4184,3.88762,3.62818,3.36971,827,10.468354430379748,508,6.430379746835443,360,4.556962025316456,351,4.443037974683544,337,4.265822784810126,305,3.8607594936708862,78.95555555555555,0.2951392073160138
201f345f-ef78-40a0-a4cb-4852c12ceb3a,18,M,157,156,0,0,1,1410.0,1166.66667,713.58333,659.82222,640.17333,607.07083,604.73333,578.89833,569.42778,8.43474,6.73867,6.36561,6.09367,5.99398,1085,11.421052631578947,801,8.43157894736842,660,6.947368421052632,649,6.831578947368421,614,6.463157894736842,603,6.347368421052631,95.0,0.0
e42d6e5c-c147-4330-baee-2462997ff43e,51,M,179,0,179,0,0,327.0,312.33333,273.50833,267.27778,259.96667,257.33542,257.73333,256.36833,254.66,3.64513,3.37551,3.36906,3.35122,3.32889,307,4.071618037135278,291,3.6511919698870763,267,3.472584856396867,264,3.4152652005174646,259,3.3594771241830066,258,3.372549019607843,78.3977653631285,1.1894647699777683
86d94cbd-d40e-4791-b6f3-26e9de9176a9,54,M,81,22,51,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.06172839506173,0.3655707528080467
a04750f5-34dd-4647-ab1b-f6edac9a934b,69,M,82,69,0,0,13,786.0,568.4,330.55,313.49444,297.09,288.30833,279.99667,252.42417,246.77611,5.27169,4.06973,3.83557,3.45787,3.38049,515,7.054794520547945,385,5.273972602739726,313,4.287671232876712,301,4.123287671232877,290,3.9726027397260273,277,3.7945205479452055,73.0,0.0
cc2b35ae-67ea-410d-8b68-85571eaf2869,59,M,180,179,0,0,1,2174.0,631.33333,367.64167,361.28889,341.46667,328.0,325.96333,319.29417,315.73222,7.67636,6.20848,5.92661,5.80535,5.74059,598,10.872727272727273,422,7.672727272727273,361,6.5636363636363635,363,6.6,329,5.9818181818181815,323,5.872727272727273,55.0,0.0
0df2a7da-7503-468a-9aeb-014df3f1a2b6,18,M,12,0,9,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.16666666666667,0.5773502691896258
31754a94-962e-438c-a5c5-f6ddcf779827,42,M,701,271,217,109,104,1231.0,859.53333,395.26667,376.51111,341.71333,322.97708,322.16,289.33833,274.96667,5.67649,3.59698,3.39116,3.04567,2.89439,814,8.56842105263158,539,5.673684210526316,377,3.968421052631579,356,3.7473684210526317,328,3.4526315789473685,317,3.336842105263158,95.0,0.0
